County,Foreign_Born,Home_Ownership,Bachelor's_Degree
"Keweenaw County, MI",1.58045977,93.33333333,38.29296424
"Lake County, MI",1.066341066,84.23829413,12.15515453
"Lapeer County, MI",2.623834384,85.53988142,19.10813018
"Leelanau County, MI",1.908499064,89.88751893,48.63910716
"Lenawee County, MI",2.26670562,78.64132967,22.48014046
"Livingston County, MI",2.857922204,85.87538916,38.13937348
"Luce County, MI",0.3858875413,82.37288136,17.28484848
"Mackinac County, MI",5.053951858,76.02372752,25.7226792
"Macomb County, MI",11.30214138,74.78341628,26.80073366
"Manistee County, MI",2.123074467,86.09851919,22.5205853
"Marquette County, MI",2.22520188,71.21228744,34.68497978
"Mason County, MI",1.669065734,78.147365,24.20301423
"Mecosta County, MI",1.457834928,75.94858101,23.74934176
"Menominee County, MI",1.621644689,80.58369271,16.65525505
"Midland County, MI",2.987916602,77.96190587,35.62313515
"Missaukee County, MI",1.796010339,80.98349381,16.8623767
"Monroe County, MI",2.268396814,80.76156812,22.59760579
"Montcalm County, MI",1.907295855,81.57521681,14.3644193
"Montmorency County, MI",0.8206457186,84.24540402,15.18952822
"Muskegon County, MI",1.919327979,77.27306855,20.69371394
"Newaygo County, MI",1.966886096,85.56203077,18.25795645
"Oakland County, MI",13.06144008,71.911457,49.53425292
"Oceana County, MI",4.815216984,84.72222222,19.59574468
"Ogemaw County, MI",1.44092219,82.25327319,14.56873487
"Ontonagon County, MI",1.808256568,88.37047354,15.20756268
"Osceola County, MI",1.064199461,83.33896587,16.53737224
"Oscoda County, MI",0.7502420136,87.31428571,13.78246753
"Otsego County, MI",1.296538599,76.12855285,26.25883392
"Ottawa County, MI",4.90811424,78.16208634,36.49739423
"Presque Isle County, MI",1.32997019,89.39443535,19.8348713
"Roscommon County, MI",1.770249618,83.11322416,18.51068331
"Saginaw County, MI",2.375395768,72.74358974,22.8766747
"St. Clair County, MI",1.922536925,80.27701587,19.89528796
"St. Joseph County, MI",3.509780413,74.5123094,17.18176292
"Sanilac County, MI",1.415638264,79.71207216,15.27213927
"Schoolcraft County, MI",0.9178863806,84.28005284,20.13563701
"Shiawassee County, MI",1.121484352,77.90868397,19.17661368
"Tuscola County, MI",0.9677176895,84.92889674,15.30466415
"Van Buren County, MI",5.266010894,80.14792799,22.2209467
"Washtenaw County, MI",12.4398011,61.23372606,57.41527593
"Wayne County, MI",9.443484967,64.01248582,26.49781399
"Wexford County, MI",1.421548303,80.7549176,19.85490645
"Aitkin County, MN",0.7125291633,84.61085773,18.34262176
"Anoka County, MN",9.376760031,80.22248679,31.45336139
"Becker County, MN",1.284017954,78.17319938,26.30643294
"Beltrami County, MN",1.521372693,67.78959149,31.44030344
"Benton County, MN",4.261501211,66.4664051,23.64802933
"Big Stone County, MN",1.937608991,75.73595004,20.34169781
"Blue Earth County, MN",5.918402828,61.36112136,35.16358885
"Brown County, MN",2.58114374,78.64726341,23.93722125
"Carlton County, MN",1.245806061,79.58680681,25.09764099
"Carver County, MN",5.386322937,81.98661339,49.76200901
"Cass County, MN",1.353671421,84.08908829,24.84804826
"Chippewa County, MN",5.855928124,70.7837111,19.78864243
"Chisago County, MN",2.062290302,86.48558175,23.57247069
"Clay County, MN",4.895340469,66.06302916,36.68606401
"Clearwater County, MN",1.135698396,81.88360451,18.26342137
"Cook County, MN",3.778292639,78.06886228,46.40159929
"Cottonwood County, MN",5.905408937,76.67461522,22.51282051
"Crow Wing County, MN",1.367228583,77.27515014,27.15705435
"Dakota County, MN",9.637300508,75.90257609,44.12096804
"Dodge County, MN",3.541856124,87.17260764,30.30368451
"Douglas County, MN",1.453391674,75.70136796,28.40535127
"Faribault County, MN",2.060153614,80.41958042,21.40333165
"Fillmore County, MN",1.632864336,82.12765957,23.29490874
"Freeborn County, MN",4.900022685,78.3553142,17.07272644
"Goodhue County, MN",2.232844833,77.52763205,27.79013554
"Grant County, MN",1.461172221,79.92125984,19.03664439
"Hennepin County, MN",13.70032901,62.96516826,52.56808087
"Houston County, MN",1.317327101,82.87244644,26.6800178
"Hubbard County, MN",1.582941478,81.78400547,29.58988118
"Isanti County, MN",2.828610902,84.02260468,19.70060923
"Itasca County, MN",0.7146979181,82.45681806,24.67274891
"Jackson County, MN",2.932932933,80.84718743,23.07692308
"Kanabec County, MN",1.046763704,84.67321264,14.98176133
"Kandiyohi County, MN",8.957102962,73.91405885,25.89614284
"Kittson County, MN",2.195180148,81.06852497,27.20563569
"Koochiching County, MN",3.437707091,80.67683675,17.07771566
"Lac qui Parle County, MN",1.766627078,83.29809725,20.78054761
"Lake County, MN",0.7054512139,83.0420969,26.05410675
"Lake of the Woods County, MN",1.426307448,82.65931373,21.23193393
"Le Sueur County, MN",2.826879667,81.37566138,24.66138256
"Lincoln County, MN",0.8170515098,82.03863543,22.35174861
"Lyon County, MN",6.950142001,70.07255139,27.50911
"McLeod County, MN",3.792849947,76.83642496,18.91320518
"Mahnomen County, MN",1.039153832,70.83555082,13.70793455
"Marshall County, MN",1.585893313,85.31767218,18.50736809
"Martin County, MN",2.294589178,72.57046223,23.0774638
"Meeker County, MN",1.35748544,81.98328691,20.03139717
"Mille Lacs County, MN",1.248125937,76.19950692,16.65853526
"Morrison County, MN",1.022837492,80.10642951,17.46855744
"Mower County, MN",11.12469438,75.02715134,23.98695505
"Murray County, MN",3.476132191,82.41789354,21.58211522
"Nicollet County, MN",3.656195462,74.22752265,34.90549136
"Nobles County, MN",20.10453276,74.47002211,17.04561705
"Norman County, MN",1.238965464,81.05263158,21.86869819
"Olmsted County, MN",11.24289156,70.7927846,47.66367056
"Otter Tail County, MN",2.516979624,80.14050582,26.55998507
"Pennington County, MN",2.558056449,72.63414634,19.65759076
"Pine County, MN",1.271914747,83.63796134,15.39608574
"Pipestone County, MN",3.752665245,79.52080706,20.51569507
"Polk County, MN",2.875224878,71.56029506,26.66571347
"Pope County, MN",1.476308345,80.53910557,22.39114571
"Ramsey County, MN",15.5684738,61.02945582,44.72419716
"Red Lake County, MN",0.81799591,82.35653236,17.33723482
"Redwood County, MN",2.482499352,80.06584362,20.00385802
"Renville County, MN",2.441014483,78.81211709,17.95870666
"Rice County, MN",8.080176316,75.50397593,29.95235328
"Rock County, MN",1.677192256,77.10935509,27.41985203
"Roseau County, MN",3.923107101,80.37030687,19.97144217
"St. Louis County, MN",2.025264589,71.89067494,31.67064161
"Scott County, MN",10.18520354,83.45719998,42.87643004
"Sherburne County, MN",3.442036393,83.35030106,27.26592927
"Sibley County, MN",3.745819398,81.29887793,17.84993755
"Stearns County, MN",6.903834273,67.45938621,28.44525674
"Steele County, MN",4.567333405,77.43654653,28.35270319
"Stevens County, MN",4.792398265,67.7988415,28.61341632
"Swift County, MN",2.998164389,73.73615792,22.8797422
"Todd County, MN",3.979902678,83.48520528,14.83591613
"Traverse County, MN",1.97309417,79.48360084,16.18966254
"Wabasha County, MN",2.064305685,81.44977787,26.70028446
"Wadena County, MN",1.779132407,72.2706662,18.36320956
"Waseca County, MN",2.727800348,81.40931536,21.96668704
"Washington County, MN",7.738664662,81.46021329,47.89085019
"Watonwan County, MN",12.97634984,79.95814927,18.18902842
"Wilkin County, MN",0.7747133561,80.35245594,24.20819491
"Winona County, MN",3.074791131,68.71629978,31.79561573
"Wright County, MN",3.23621644,83.16285931,33.08585037
"Yellow Medicine County, MN",2.403594942,82.90598291,19.38898972
"Adams County, MS",5.355989805,65.0025822,20.28864151
"Alcorn County, MS",1.541031771,65.91055456,17.61602061
"Amite County, MS",0.2207679571,80.93932122,9.240201445
"Attala County, MS",0.330680417,75.2020282,16.18852459
"Benton County, MS",6.848238837,80.97861309,11.00036914
"Bolivar County, MS",2.209332638,59.60355434,27.16935966
"Calhoun County, MS",3.767149246,71.17532352,11.95734958
"Carroll County, MS",0,82.31359921,17.99485861
"Chickasaw County, MS",2.490601504,67.82917098,11.27485176
"Choctaw County, MS",0.1340155945,76.21744054,17.32939746
"Claiborne County, MS",1.039363114,75.45731707,22.28950967
"Clarke County, MS",0.9837330419,85.69560242,12.67893661
"Clay County, MS",0.451661469,68.2933263,18.01115388
"Coahoma County, MS",1.500188111,53.40407774,20.03275516
"Copiah County, MS",1.364764268,76.26257494,21.34067358
"Covington County, MS",1.173388637,75.36669543,15.70912672
"DeSoto County, MS",3.990032973,76.44872939,27.44769669
"Forrest County, MS",2.484695253,55.89588089,28.66426757
"Franklin County, MS",0.1300390117,75.89105582,16.48267986
"George County, MS",1.686560476,81.91133883,16.01361807
"Greene County, MS",0.8557636044,76.16368286,11.35728543
"Grenada County, MS",1.108317035,68.25942613,22.07721216
"Hancock County, MS",2.145185829,80.6974105,24.36530115
"Harrison County, MS",3.999559277,59.64135626,24.80149663
"Hinds County, MS",1.631492754,57.78311101,31.32383306
"Holmes County, MS",0.3383190883,62.45256985,14.74830185
"Humphreys County, MS",0.3357438017,59.94650619,18.62340216
"Issaquena County, MS",0,50.76530612,5.162523901
"Itawamba County, MS",0.4855994642,79.76827094,15.25911108
"Jackson County, MS",3.502619659,71.13575208,23.59649478
"Jasper County, MS",0.3860294118,84.33379867,14.90151047
"Jefferson County, MS",0.9712779242,72.25296443,19.7320341
"Jefferson Davis County, MS",0.345407847,81.92229957,14.16005946
"Jones County, MS",2.366273529,74.64539736,20.74309017
"Kemper County, MS",0.2783964365,76.77378301,16.54300169
"Lafayette County, MS",3.505305134,64.3834884,45.08054523
"Lamar County, MS",2.04734187,67.1473329,33.6018837
"Lauderdale County, MS",1.497092424,62.66887721,20.42751982
"Lawrence County, MS",0.6871700327,78.67203219,13.90056888
"Leake County, MS",2.5779236,76.0075994,16.94434843
"Lee County, MS",2.47051342,69.94468923,28.31979787
"Leflore County, MS",1.697707736,54.87779619,19.22436082
"Lincoln County, MS",0.7975900158,75.48584545,19.18490313
"Lowndes County, MS",2.3143799,61.8559887,26.11065405
"Madison County, MS",4.204764912,72.47404106,49.54664627
"Marion County, MS",0.7429603481,79.36717205,11.26769009
"Marshall County, MS",1.983519717,77.44002501,13.98498144
"Monroe County, MS",0.9336221026,75.57792692,16.07452157
"Montgomery County, MS",0.4590431501,66.63185379,16.87518618
"Neshoba County, MS",0.7317915085,72.04627905,15.31348049
"Newton County, MS",1.170387779,79.61328835,16.16590942
"Noxubee County, MS",0.7699054673,74.6482684,13.35529271
"Oktibbeha County, MS",3.977582315,47.49350343,44.44827851
"Panola County, MS",0.6725578309,70.91672046,16.03794895
"Pearl River County, MS",1.581160938,80.26713234,15.936853
"Perry County, MS",2.858135696,80.07619901,10.78393388
"Pike County, MS",0.7257219811,65.08646999,16.73746814
"Pontotoc County, MS",3.160053843,72.14961307,17.85452949
"Prentiss County, MS",1.711765885,77.59251291,18.48134937
"Quitman County, MS",0.1635858008,57.34186747,14.37470053
"Rankin County, MS",2.5797627,76.9404225,32.73764154
"Scott County, MS",5.314390008,73.37046205,11.08429678
"Sharkey County, MS",0,57.93304221,16.04938272
"Simpson County, MS",1.834756074,81.48730858,16.46351834
"Smith County, MS",0.8455625437,87.08256881,14.47959184
"Stone County, MS",0.5065359477,77.9346325,14.29174049
"Sunflower County, MS",0.7731859126,55.99803343,17.35429317
"Tallahatchie County, MS",1.552967277,63.70611486,11.67297328
"Tate County, MS",1.228020218,73.69474085,18.05897478
"Tippah County, MS",1.961504892,72.66098134,15.84519386
"Tishomingo County, MS",1.895206243,73.61455749,14.79576625
"Tunica County, MS",0.8174108511,43.69958275,16.917111
"Union County, MS",2.618364419,74.5673218,17.69122731
"Walthall County, MS",1.713709677,82.02268431,18.27737853
"Warren County, MS",2.381543041,71.77078999,26.7533504
"Washington County, MS",0.8026185992,57.75592828,20.59904697
"Wayne County, MS",4.159919028,87.28744939,19.8413328
"Webster County, MS",0.7242003621,77.88437884,17.91265729
"Wilkinson County, MS",0,82.10784314,11.46714379
"Winston County, MS",0.2254664337,71.46262796,17.40611566
"Yalobusha County, MS",0.2720217617,69.6631414,12.3423725
"Yazoo County, MS",2.064295336,57.4202339,11.87490324
"Adair County, MO",4.181983478,61.85694946,34.29477935
"Andrew County, MO",1.029387348,78.41223598,26.11580694
"Atchison County, MO",0.6072106262,72.01190983,21.31190044
"Audrain County, MO",2.291641539,72.02274755,15.36686664
"Barry County, MO",4.164145126,73.20163996,14.90067581
"Barton County, MO",0.4450911581,70.2255975,18.30686507
"Bates County, MO",1.012359481,73.11519649,13.87659228
"Benton County, MO",1.090946166,82.64178738,15.04687706
"Bollinger County, MO",0.6380183899,80.50646267,11.69905462
"Boone County, MO",6.556076569,57.56506752,49.7171426
"Buchanan County, MO",3.828775549,63.38758505,23.34950101
"Butler County, MO",0.9153263955,65.37586822,13.90239696
"Caldwell County, MO",1.228030644,80,16.81474169
"Callaway County, MO",0.9277354718,77.29178399,24.87041596
"Camden County, MO",2.056585005,81.89644719,22.55545804
"Cape Girardeau County, MO",2.472369436,67.1511812,33.63329797
"Carroll County, MO",0.8105250793,71.1018711,20.74396783
"Carter County, MO",0.1698433667,69.35064935,14.83547128
"Cass County, MO",1.280901992,76.15354975,27.86006336
"Cedar County, MO",0.7964230823,73.55734112,17.33292954
"Chariton County, MO",1.24039369,81.66730992,21.44633633
"Christian County, MO",2.615889603,75.92708988,31.87429854
"Clark County, MO",0.3436426117,78.43478261,12.91512915
"Clay County, MO",5.31758105,68.19026944,34.94633637
"Clinton County, MO",1.531552824,75.9413446,22.33904554
"Cole County, MO",2.908050462,67.25813406,35.79631677
"Cooper County, MO",0.905700586,76.86530612,23.34515878
"Crawford County, MO",1.389914433,73.17178244,13.58941053
"Dade County, MO",1.868912872,76.29139073,14.39653617
"Dallas County, MO",1.457046276,75.62083586,13.31656184
"Daviess County, MO",0.4870515562,78.01724138,20.08182142
"DeKalb County, MO",1.579658726,69.85195155,14.6117674
"Dent County, MO",1.902267558,74.84978541,17.2947049
"Douglas County, MO",0.8980767601,81.28249567,15.74849593
"Dunklin County, MO",2.80045432,62.50224537,13.63709548
"Franklin County, MO",1.268382002,77.58238582,21.37634526
"Gasconade County, MO",0.6418485237,80.70351759,19.34699224
"Gentry County, MO",1.447178003,75.62846187,21.14789236
"Greene County, MO",3.386165221,56.74515098,32.39186605
"Grundy County, MO",1.224944321,68.26064109,14.99475184
"Harrison County, MO",1.501831502,71.35745105,16.918429
"Henry County, MO",0.7523567803,72.16751434,15.88332696
"Hickory County, MO",0.8755324184,82.44863014,10.06493506
"Holt County, MO",1.333645297,78.61238532,21.06948447
"Howard County, MO",0.5225793729,81.70149254,26.40500916
"Howell County, MO",1.213713714,68.83949977,17.97468354
"Iron County, MO",1.52023485,78.0947396,18.83636364
"Jackson County, MO",5.956037936,58.53406399,32.96181707
"Jasper County, MO",3.962113562,63.21265348,24.74136224
"Jefferson County, MO",2.232315934,80.71135273,22.76168813
"Johnson County, MO",3.020823693,63.13976617,28.4269271
"Knox County, MO",2.253446448,85.00866551,15.97277822
"Laclede County, MO",1.589018303,70.13593587,16.88492959
"Lafayette County, MO",2.063424432,75.57747637,22.85964145
"Lawrence County, MO",3.402997567,70.80456627,15.33196979
"Lewis County, MO",0.9612496245,76.6296185,14.97880358
"Lincoln County, MO",0.9140464003,79.14940121,18.32310434
"Linn County, MO",0.8997645476,76.9327467,19.61359746
"Livingston County, MO",0.8540480489,69.54054549,19.47872445
"McDonald County, MO",9.926863693,66.65079176,11.831963
"Macon County, MO",1.047914058,76.88098495,17.47340171
"Madison County, MO",1.857854376,78.3509605,16.09553479
"Maries County, MO",1.372131535,74.65297057,18.35724889
"Marion County, MO",0.865907099,68.87118194,24.72374264
"Mercer County, MO",2.957065681,79.32960894,20.48092869
"Miller County, MO",1.247233957,75.31633057,21.10581949
"Mississippi County, MO",0.5932547745,59.90893322,13.68360277
"Moniteau County, MO",1.785598338,76.77033913,18.66589215
"Monroe County, MO",1.015228426,75.8540146,16.38269987
"Montgomery County, MO",0.9368706768,74.33247201,15.9920289
"Morgan County, MO",0.6613444187,79.82097187,13.87325831
"New Madrid County, MO",0.5446423108,64.83971044,13.03376809
"Newton County, MO",3.885189515,74.31221863,22.19511588
"Nodaway County, MO",1.518448439,63.41847234,26.04867115
"Oregon County, MO",0.4895821473,70.91339048,14.30194805
"Osage County, MO",0.2766561986,83.18007663,23.0718232
"Ozark County, MO",0.7136279926,79.22824302,10.37851038
"Pemiscot County, MO",1.202185792,56.25498008,11.63717675
